"","contenidos","fechas","titulos","url"
"78","Caixabank consideraría sacar su domicilio fuera de Cataluña si el gobierno regional hace una declaración de independencia unilateral, de acuerdo con personas cercanas al tercer banco más grande de España. El banco establecido en Barcelona mantendría sus cuarteles en la capital catalana, pero podría concluir que tiene que mover su domicilio legal para proteger los intereses de sus depositantes. La preocupación del banco es que cualquier declaración de independencia en Barcelona – que podría producirse la próxima semana – provocaría una reacción del gobierno español en Madrid, desestabilizando la región y la ciudad. “El dinero y el miedo no van juntos”, dijo una persona sobre la actitud del banco. En términos simbólicos, una decisión de Caixabank de abandonar Barcelona sería un golpe para Cataluña. El banco y la fundación Caixa que controla la institución, tienen una gran presencia en la región tanto económicamente y como patrocinador de programas culturales y sociales en Cataluña y más allá. Caixabank ya tiene una gran presencia en Madrid. Otra opción sería mover el domicilio del banco a Mallorca, la isla Balear que ha sido parte integral del grupo desde el momento que se creó Caixa como “banco de ahorros para Cataluña y las islas baleares” en 1904. El posible movimiento refleja la ansiedad en la comunidad de negocios de Cataluña por los problemas políticos desde el pasado domingo cuando se intentó hacer un referéndum de independencia. Caixabank expresó su preocupación en un comunicado a su personal, en el que pedían a sus empleados que dijeran a sus clientes que “nuestro compromiso sigue siendo defender sus intereses”. Dijo que el banco “reiteraba que el objetivo de la entidad es proteger los intereses de los clientes, accionistas y empleados, garantizando la integridad de los depósitos”. De acuerdo con reportes de prensa, Banco Sabadell, otro banco catalán, se reuniría para discutir una posible mudanza.",2017-10-06 12:00:00,"Caixabank abandonaría Cataluña si hay declaratoria de independencia","http://bit.ly/2xlAx96"
"79","SANTO DOMINGO.  La Universidad del Caribe (UNICARIBE), la Oficina Presidencial de Tecnologías de la Información y Comunicación (OPTIC) y el ayuntamiento de Miami realizaron el primer taller sobre tratamiento adecuado a los desechos de Residuos de Aparatos Eléctricos y Electrónicos (RAEE), como parte del desarrollo de la agenda de trabajo para la creación de la normativa que regulará el manejo de este tipo de basura. La charla impartida por dos expertos en tratamiento de residuos sólidos, forma parte de las actividades contempladas en el acuerdo firmado entre la OPTIC, Unicaribe y el Ministerio de Medio Ambiente y Recursos Naturales, para la norma que busca propiciar los mecanismos necesarios para la recuperación, almacenamiento, transporte y reciclaje de chatarras electrónicas, lo que permitirá minimizar y racionalizar el uso de estos desechos. La actividad estuvo encabezada por el director general de la OPTIC; ingeniero Armando García, el rector de Unicaribe; José Alejandro Aybar y el Ing. José Álvarez, representante de la Alcaldía de Miami. El director de la OPTIC, aseguró que el taller es el inicio del cronograma de trabajo para la normativa que regulará el manejo adecuado los Residuos de Aparatos Eléctricos y Electrónicos, destacando que la prioridad es el cuidado del medio ambiente. “Somos agentes de cambio, y la idea es que las personas que están haciendo cosas positivas por la República Dominicana puedan unirse en esfuerzos y planes”, así lo explicó García mientras agradecía al presidente Danilo Medina, la oportunidad de aportar a través de las iniciativas que transforman el Estado dominicano. De su lado, el rector de Unicaribe explicó que la academia cumple con lo prometido durante la firma de acuerdo, realizando talleres y seminarios de formación para concienciar sobre el manejo adecuado de los residuos de aparatos tecnológicos. Dijo, además, sentirse comprometido en promover todas las acciones que contribuyan al de desarrollo de la agenda laboral que culminará con el lanzamiento de la nueva normativa. En el taller fue presentada la experiencia del Ayuntamiento de Miami en el tratamiento de los residuos, con la finalidad de conocer las medidas que les han ayudado a tener éxito en esta misiva. Las ponencias estuvieron a cargo de autoridades de la alcaldía de Miami,  el ingeniero Mario Núñez; director del departamento de Desperdicios Sólidos y el ingeniero Orlando Diez; director de Cumplimiento de Código de Desechos. Sobre la firma de acuerdo El convenio, suscrito entre el director general de la OPTIC, ingeniero Armando García, el rector de Unicaribe, doctor José Alejandro Aybar Martín y el ministro de Medio Ambiente y Recursos Naturales, licenciado Francisco Domínguez Brito, permitirá al Estado contar con la primera normativa sobre desechos electrónicos y los primeros pasos para lograr el tratamiento adecuado de las chatarras tecnológicas. La nueva norma formará parte del Marco Normativo de la OPTIC, el cual hasta fecha cuenta con 10 Normativas de Tecnologías de la Información y Comunicación, denominadas y conocidas como las NORTIC.",2017-10-05 07:15:00,"Realizan taller sobre manejo de desechos eléctricos y electrónicos","http://bit.ly/2xlaOCg"
"80","SAN JUAN DE LA MAGUANA. El presidente de la Cámara Minera Petrolera de la República Dominicana (CAMIPE), José Sena, citó los beneficios de la aplicación del concepto de minería responsable, indicando que para que las empresas de ese sector puedan lograr financiamiento se les exige el cumplimiento de las regulaciones ambientales y sociales, los convenios internacionales sobre la biodiversidad, el cambio climático y la seguridad jurídica para el inversionista. El dirigente empresarial dictó la conferencia “La minería responsable y su impacto en el desarrollo económico, integral e inclusivo de la República Dominicana”, durante un almuerzo en el hotel Maguana de esta provincia, organizado por la Mesa Redonda de los Países de la Mancomunidad, con la participación de funcionarios municipales, representantes de los sectores comercial, industrial e invitados especiales. La actividad fue iniciada con las palabras de Fernando González Nicolás, presidenta de la Mesa Redonda de la Mancomunidad, y estuvo encabezada por Hanoi Sánchez, alcaldesa de San Juan de la Maguana; Domingo Aquino, presidente de la Cámara Comercio de esa provincia; Natalie Samson y Michael Schweizer,  encargados de negocios de las embajadas de Canadá y Suiza, y Claudio Fernández, presidente de la Federación de Cámaras de Comercio de la República Dominicana (FEDOCAMA). Sena definió la minería responsable como un sistema de buenas prácticas éticas, económicas, ambientales y sociales que se aplican mundialmente a las empresas de ese ramo, y que en el país permitirá continuar con las inversiones directas que en los últimos 10 años totalizaron más de 6,200 millones de dólares, y liderando como en el 2016 los renglones de exportaciones con 1,779 millones de dólares, pagos al fisco por 1,300 millones de dólares, equivalente al 51% de todas las recaudaciones y creando 44 mil empleos directos e indirectos, nunca antes visto en la historia productiva del país. “La minería responsable se sustenta en diez principios fundamentales, los cuales son exigidos y monitoreados por las instituciones internacionales responsables de su financiamiento, y por los ministerios de minas y medio ambiente nacionales, que fiscalizan sus actividades para el fiel cumplimiento”, dijo el presidente de la Cámara Minera Petrolera de la República Dominicana. Indicó que la minería responsable impulsa la economía, atrae inversiones, genera empleos, mejora la calidad de vida, protege el medio ambiente y genera un desarrollo social durable como podemos apreciar por lo antes dicho, y puso como ejemplo los resultados de un estudio del Ministerio de Economía, Planificación y Desarrollo de los años 1993, 2002 y 2010 que señala que La Vega, Bonao, Sánchez Ramírez y Pedernales mejoraron significativamente su índice de pobreza luego de las inversiones mineras en estas ciudades. Sena explicó que la minería responsable ha sido avalada por el Consejo Internacional de Minería y Metales, dentro de los Principios del Desarrollo Sostenible para las naciones que tienen el privilegio de alojar en el subsuelo minerales metálicos, no-metálicos e hidrocarburos. El presidente de la Cámara precisó que uno de los compromisos de la aplicación del concepto de minería responsable es contribuir con el desarrollo social, económico e institucional de las comunidades donde operan las minas, así como la entrega de los beneficios económicos al Estado, a la provincia que aloja el yacimiento con sus municipios y comunidades, también al inversionista guiado por la transparencia del fideicomiso para estas localidades y zonas mineras, como del fondo minero para las futuras generaciones. González Nicolás: Inversiones extranjeras son vitales para desarrollar las provincias Al iniciar el almuerzo-conferencia, Fernando González Nicolás, presidenta de la Mesa Redonda de la Mancomunidad, resaltó que las provincias y zona rurales de República Dominicana necesitan inversiones extranjeras serias para desarrollarse, que aportan recursos frescos que dinamicen la economía de estas localidades. González Nicolás dijo que “los países de la Mancomunidad controlan el 25% del comercio mundial y hoy son los mayores inversionistas en la República Dominicana, en las áreas de bancos, industrias, hoteles, generación eléctrica y minería. “Creemos que San Juan tiene un gran potencial debido a la calidad de su gente y los recursos naturales con que cuenta, y con este almuerzo aspiramos a hacer una contribución ilustrar en que en consiste la minería responsable, y queremos invitar a esta provincia a entender y verificar como la minería responsable opera protegiendo el medio ambiente y beneficiando las comunidades”, precisó. Dijo que “también queremos plantear que las empresas mineras responsables, son empresas serias las cuales no se permiten perjudicar las comunidades donde se establecen, ya que la inversión extranjera responsable, definitivamente es una fuente de recursos los cuales son necesarios para lograr una prosperidad generalizada”.",2017-10-05 07:02:00,"Minería responsable asegura financiamiento, cumplimiento normas ambientales e inversiones por US$6,200 MM","http://bit.ly/2xl1v0m"
"81","SANTO DOMINGO. PAWA Dominicana anunció la reanudación de sus vuelos regulares hacia y desde San Martín, luego de que la isla se viera severamente afectada tras el paso de los huracanes Irma y María, lo que obligó a la interrupción de los mismos. Mediante un comunicado de prensa, ejecutivos de la línea aérea informaron que luego de una ardua labor de restauración y una primera fase de los trabajos de reconstrucción, las autoridades de San Martín han dispuesto la reapertura del Aeropuerto Internacional Princesa Juliana. En ese sentido, a partir del martes 10 de octubre se estarán retomando los vuelos regulares, con un itinerario provisional. Actualmente PAWA Dominicana mantiene tres vuelos desde Santo Domingo a San Martín, saliendo martes, jueves y sábados; y tres vuelos de regreso los mismos días. Los sábados, los vuelos se realizan con continuación hacia la isla de Antigua. Cabe destacar que los pasajeros con vuelos previamente adquiridos y que fueron afectados por el paso de los huracanes, pueden realizar su reprogramación de manera gratuita durante todo este mes. Así mismo, los clientes con vuelos ya programados pueden confirmar a través de todos los canales de contacto de PAWA, como su call center y página web. A propósito del restablecimiento de esta ruta, los ejecutivos manifestaron su agradecimiento hacia todas las instituciones y el personal voluntario que colaboraron para poder trasladar a cientos de dominicanos afectados por el paso de los fenómenos atmosféricos, así como las miles de libras de alimentos y bebidas como parte de la ayuda humanitaria destinada a la isla de San Martín. Igualmente, la aerolínea ha establecido tarifas especiales para pasajeros que desean trasladarse desde Puerto Rico hacia la República Dominicana, hasta tanto se regularice la situación, con boletos a precios especiales en solidaridad con los dominicanos residentes en la vecina isla.",2017-10-05 06:43:00,"PAWA Dominicana reanuda vuelos regulares hacia San Martín","http://bit.ly/2yLRdY6"
"82","WASHINGTON. El vicepresidente de EE.UU., Mike Pence, afirmó hoy que su país quiere enviar de nuevo astronautas a la Luna y poder sentar las bases para poder explorar Marte, aunque no dio ni detalles ni fechas para poner en práctica ese deseo. “Volveremos a enviar astronautas estadounidenses a la Luna, no solo para dejar detrás huellas y banderas, sino para construir las bases que necesitamos para mandar estadounidenses a Marte y más allá”, afirmó Pence ante el Consejo Nacional Espacial en Chantilly (Virginia). El vicepresidente hizo ese comentario después de publicar hoy en el diario The Wall Street Journal un artículo de opinión que aborda la misma idea. “Volveremos a enfocar el programa espacial de EE.UU. hacia la exploración humana y el descubrimiento. Eso significa lanzar astronautas más allá de las órbita de la Tierra por primera vez desde 1972”, afirma Pence en el texto. “Eso significa establecer una renovada presencia estadounidense en la Luna, un objetivo estratégico crucial. Y desde la base de la Luna, EE.UU. será la primera nación en llevar a la raza humana a Marte”, concluye el vicepresidente en el artículo. Pence preside el Consejo Nacional Espacial, un órgano de la Oficina Ejecutiva del presidente de EE.UU., Donald Trump, quien pretende potenciar las ambiciones espaciales de su país. El pasado mes, Trump nominó al congresista republicano Jim Bridenstine, un escéptico del cambio climático, como nuevo administrador de la Agencia Espacial estadounidense (NASA). Bridenstine, de 42 años, es representante en la Cámara Baja por el Primer Distrito del estado de Oklahoma y su designación depende aún de la aprobación del Senado. Como miembro del Comité de Ciencia, Espacio y Tecnología de la Cámara Baja, el congresista se ha centrado en revitalizar la NASA, con la presentación de un proyecto legislativo dirigido a ese fin que lleva por nombre “Ley del Renacimiento Espacial Estadounidense”. El legislador también es un gran partidario de la exploración de la Luna y ha advertido del “enorme” problema que supone la basura espacial orbital. Asimismo, Bridenstine ha destacado por su defensa de las compañías comerciales para el espacio y ha declarado que el Gobierno de EE.UU. “entiende que en el futuro, e incluso hoy, será un cliente de servicios espaciales rutinarios, no un proveedor”.",2017-10-05 06:35:00,"EE.UU. quiere enviar astronautas a la Luna y sentar bases para explorar Marte","http://bit.ly/2yLN5HB"
"83","CONCORD, Massachusetts. Aunque una panadería en Massachusetts dice que su granola está hecha con amor, las autoridades federales dicen que no puede poner eso en la etiqueta de ingredientes en el paquete. La Administración de Alimentos y Medicamentos (FDA, por sus siglas en inglés) amonestó a la empresa Nashoba Brook Bakery en Concord por insertar la palabra “amor” entre los ingredientes de su granola Nashoba. En una carta publicada en su página web esta semana, la FDA dice que según las reglas establecidas todos los ingredientes “deben ser nombrados por su nombre común o acostumbrado”. “’Amor’ no es un nombre común o acostumbrado de ningún ingrediente, y se considera que es una frase indebida porque no forma parte de un nombre común o acostumbrado de un ingrediente”, escribió la FDA. La agencia dijo en un comunicado el miércoles que enlistar “amor” como ingrediente es sólo una de varias violaciones a las normas, incluido el fracaso de la compañía para mantener limpio y desinfectar todo el equipo que utiliza de forma adecuada, al igual que sus instalaciones. La información sobre el uso de “amor” estaba incluida en la carta pero no figura entre las principales preocupaciones de la agencia, indicó la FDA. El director general de la empresa, John Gates, dijo a The Associated Press el miércoles que la panadería “cooperará plenamente” con las autoridades. Indicó también que el negocio tiene un contrato de limpieza “de 100,000 dólares al año”, así como un contrato de control de plagas. Gates señaló que la compañía ha tenido una respuesta positiva de la gente desde que las noticias sobre la carta de la FDA comenzaron a circular. “Es algo que toca ese sentir de muchos estadounidenses de que a veces el gobierno se pasa de la raya, y parece algo más bien tonto”, dijo Gates. “Al usar la palabra amor, para mucha gente es como una catarsis, es algo que les provoca una sonrisa”.",2017-10-05 10:12:00,"Estados Unidos amonesta a tienda por poner el amor como ingrediente","http://bit.ly/2yuez8A"
"84","LONDRES. El campeón vigente Alemania e Inglaterra certificaron el jueves su clasificación a la Copa Mundial del año próximo al asegurar el primer puestos de su grupos en la penúltima fecha de las eliminatorias de Europa. La figura individual de la jornada fue Robert Lewandowski al convertir tres goles para convertirse en el máximo anotador en la historia de la selección de Polonia, poniendo a su selección al borde de la clasificación tras vencer 6-1 como visitante a Armenia en el Grupo E. La victoria 1-0 de Dinamarca ante Montenegro, labrada con el gol del atacante Christian Eriksen, implica que Polonia necesitará sacar al menos un punto ante los montenegrinos el domingo para asegurar su boleto mundialista. Alemania visó su pasaporte para Rusia 2018 con una victoria a domicilio 3-1 ante Irlanda del Norte, manteniendo su paso perfecto. Los goles de Sebastian Rudy, Sandro Wagner y Joshua Kimmich sellaron el noveno triunfo de Alemania en nueve partidos en el Grupo C. Josh Magennis descontó para Irlanda del Norte en los descuentos. Alemania sacó una ventaja ocho puntos de ventaja sobre Irlanda del Norte, que tiene asegurado el segundo puesto de su llave. Un tanto de Harry Kane en los descuentos rubricó la presencia de Inglaterra en el Mundial al vencer 1-0 a Eslovenia, un partido que puso sobre relieve las carencias del equipo dirigido por Gareth Southgate. Inglaterra lució inoperante en ataque en una noche de pocas emociones en el estadio Wembley, que solo despertó en el cuarto minuto de la prolongación cuando Kane empalmó el centro de Kyle Walker para batir al arquero Jan Oblak. Inglaterra, que no ha estado ausente de un Mundial desde 1994, podría ser acompañada en Rusia por su vecina Escocia. Gracias a un autogol de Martin Skrtel, Escocia venció 1-0 a Eslovaquia en Glasgow. Los escoceses, que no acuden al Mundial desde 1998, se garantizar el segundo puesto y una posible plaza en los repechajes si derrotan a Eslovonia el domingo. Los ganadores de los grupos avanzan directamente a Rusia, mientras que los mejores ocho segundos de los nueve grupos disputarán repechajes para definir las otras cuatro plazas asignadas a Europa. A primera hora, Lewandowski facturó su tercer triplete de la campaña y se convirtió en el máximo anotador de las eliminatorias en Europa, con 15, uno más de Cristiano Ronaldo. Los tres goles le dan a Lewandowski 50 con la selección nacional, dos más que Wlodzimierz Lubanski, líder hasta hoy. Kamil Grosicki necesitó apenas dos minutos para colocar a Polonia arriba con un certero disparo tras servicio de Lukasz Piszczek. Jakub Blaszczykowski y el suplente Rafal Wolski también anotaron por Polonia. Hovhannes Hambardzumyan marcó de cabeza el único de los locales antes de la pausa.",2017-10-05 06:14:00,"El campeón Alemania e Inglaterra se instalan en Rusia 2018","http://bit.ly/2fXnnMF"
"85","WASHINGTON. El republicano Tim Murphy, un legislador anti-aborto que fue atrapado instando a su amante a poner fin a un embarazo, anunció el jueves que renuncia al Congreso de Estados Unidos. La medida se adoptó un día después de que anunciara que no buscaría la reelección en noviembre de 2018. “Esta tarde recibí una carta de renuncia del diputado Tim Murphy, efectiva a partir del 21 de octubre”, informó el presidente de la Cámara de Representantes, Paul Ryan, en un comunicado. “Fue decisión del Dr. Murphy pasar al siguiente capítulo de su vida, y lo apoyo”, agregó. Murphy, legislador de Pennsylvania durante ocho períodos, es popular entre los miembros del movimiento “pro-vida”, y recientemente patrocinó el proyecto de ley que penaliza la mayoría de los abortos después de las 20 semanas de embarazo. La medida fue aprobada en la Cámara de Representantes el martes pero es improbable que se apruebe en el Senado, donde los demócratas podrían hacerlo descarrilar. Las críticas a Murphy surgieron cuando el diario Pittsburgh Post-Gazette publicó un artículo sobre su estridente escándalo sexual, justo cuando la Cámara baja votó el proyecto. Murphy, de 65 años, reconoció el mes pasado que tuvo un romance extramatrimonial con Shannon Edwards, una psicóloga que trabajó con él en la ley sobre salud mental. El martes, el Gazette informó que Edwards envió un mensaje de texto a Murphy en enero en el que le recriminó por una declaración anti-aborto en su cuenta de Facebook. “No tienes ningún problema en publicar tu postura pro-vida por todos lados cuando no tuviste ningún problema en pedirme que aborte a nuestro hijo la semana pasada, cuando pensamos que era una de las opciones”, escribió Edwards sobre una aparente falsa alarma de embarazo, informó el Gazette. Otro legislador republicano pro-vida, Scott DesJarlais, enfrentó un escándalo similar por un aborto en 2012, pero permanece en el Congreso.",2017-10-05 06:12:00,"Legislador “pro-vida” de EE.UU. renuncia tras escándalo por aborto","http://bit.ly/2ysVns6"
"86","SITGES, BARCELONA. El director mexicano Guillermo del Toro, que hoy abre la 50 edición del Festival de Cine Fantástico de Sitges (Barcelona) con su última película, La forma del agua” (“The Shape of Water”), confesó que le interesa más la poesía que la mecánica del género de terror. “Lo que me atrae del género es la poesía, los elementos como el miedo o la sangre me atraen menos, y por eso me interesa realizar películas con la mecánica del cuento de hadas pero con la estética del terror, porque, en el fondo, hay mucha poesía oscura en el cine de horror”, dijo Del Toro en una multitudinaria conferencia de prensa. “The Shape of Water”, con la que el director mexicano ganó el León de Oro en el último Festival de Venecia, está lleno de homenajes y de citas a pie de página al cine en mayúsculas. “He procurado siempre evitar ser posmoderno, es decir hacer referencias porque sí, y por eso los títulos que ve la protagonista en la televisión o en el cine sobre el que vive son películas cutres, porque a veces te salvan la vida películas de domingo, y mi intención era celebrar el cine, no las grandes películas; y lo mismo pasa con las canciones, que no son muy conocidas”. Para Del Toro, esta elección resulta más interesante, ya que describe mejor el mundo vital de la protagonista, que es muda. Precisamente, el director escribió el papel de Eliza, una joven muda que trabaja como limpiadora en un centro de investigación estadounidense en los años 60, para la actriz británica Sally Hawkins porque vio en ella “una presencia luminosa” que descubrió en “Submarine” (2010). La elección de Sally Hawkins responde a otra razón poderosa: “quería que la bella no fuera una princesa Disney típica, sino que hirviera huevos para desayunar o se masturbara cada mañana en la bañera, es decir lo que hacen todos; y enfrente tuviera a una bestia que no se convirtiera en príncipe”. Justamente, ese ‘príncipe’ monstruoso, en el que el equipo de diseño trabajó durante tres años, se aleja de sus monstruos cinematográficos anteriores, busca cierto naturalismo, y cumple con tres reglas: “ser un dios, un animal y el protagonista masculino, algo muy difícil, pero el truco es que pueda ser creíble el enamoramiento de la protagonista”. Asegura Del Toro, que en “The Shape of Water” vuelca toda su autobiografía, como en todas sus películas, aunque “hasta ahora todas hablaban de mi infancia, y esta es la primera que hago como adulto, la primera en la que hablo de amor, política y sexo”. No es casual que en la cinta aparezcan “un hombre espía sin una entidad propia, un gay que dibuja para una agencia de publicidad, dos limpiadoras, una muda y otra afroamericana”. Tras esos personajes hay un mensaje a esos Estados Unidos de Donald Trump: “la película es como un ungüento para la época actual, en un momento con tanta crispación hacia el otro, mientras que en la historia del filme se plantea un diálogo”. Preguntado por la posible traslación del planteamiento de la película al caso de España y Cataluña, Del Toro señala: “es tan reciente y tan tremendo que para mí es muy doloroso verlo, pero creo que es importante que como mexicano tenga el respeto y guarde la distancia y hablar de ello sería muy banal por mi parte”. “Lo que tengo que decir de la relación del humano con el humano lo digo en las películas, y en este caso concreto prefiero abstenerme”, agregó. Como padrino de esta cincuenta edición del certamen, Guillermo del Toro dijo que Sitges ya era “mítico” antes de que él se estrenara con su ópera prima, “Cronos” (1993). Y señaló que “la percepción que se tiene en Europa del fantástico es diferente de la que hay en América, pues hay un deseo de contextualizar, de construir, de hablar del fantástico con mayúsculas, hay una vocación autoral”. Sin descartarlo definitivamente, Del Toro ve complicado poder tirar adelante la adaptación de “At the Mountains of Madness”, de H.P. Lovecraft, pero lo acepta con naturalidad. “Una carrera no es una trayectoria planeada, es un accidente en cámara lenta”, comenta el director mexicano, quien está en conversaciones para realizar una antología del horror en la que habrá tres historias de Lovecraft. EFE",2017-10-05 05:52:00,"Guillermo Del Toro: “Me interesa más la poesía que la mecánica del terror”","http://bit.ly/2y34iPA"
"87","SANTO DOMINIGO. La Procuraduría General de la República interrogó este jueves al oncólogo César Augusto  Núñez Rojas , con respecto al caso de Alejandro Castillo Paniagua, alias  Quirinito. Al ser cuestionado por la prensa, el oncólogo en su segunda visita a la Procuraduría, dijo estar sorprendido de que su paciente era “Quirinito”. Su abogado dijo que el doctor le dio la información al Instituto Nacional de Ciencias Forenses (INACIF) y ellos validaron lo que él estableció en su diagnóstico y con base en eso los jueces tomaron su decisión en el caso. El doctor César Augusto  Núñez Rojas , del Instituto Oncológico de San Francisco de Macorís, exequátur 110-12, certificó que “Quirinito” padecía de “carcinoma epidermoide bien diferenciado infiltrante y ulcerado de base de lengua, etapa clínica IIIB, una neoplasia localmente avanzada, grave y terminal, en consecuencia se recomendó urgentemente, estricto seguimiento, inmediato tratamiento de quimioterapia con el correspondiente régimen intenso de medicación para fines de evolución del mismo”. Por ende, Castillo Paniagua había sido favorecido con un traslado del Centro de Corrección y Rehabilitación Najayo Hombres hasta el CCR Vista del Valle por un “asunto de humanidad”. Esa condición de salud impidió que fuera interrogado por la jueza de ejecución de San Francisco, AleIda Mejía Acosta, quien le varió por tres meses la cárcel por casa, a fin de que recibiera tratamiento médico y luego tenía previsto revisar la medida. “Quirinito” fue condenado a 20 años de prisión en la cárcel de Najayo, por el asesinato del español Gustavo Adolfo Cervantes.",2017-10-05 09:15:00,"Procuraduría interroga al oncólogo que diagnosticó enfermedad a “Quirinito”","http://bit.ly/2xXqkS3"
"88","CLEVELAND, Ohio, EE.UU. LeBron James no ha tomado una decisión tan importante en años. El astro de la NBA planeaba asistir al juego del jueves entre los Yanquis de Nueva York y los Indios, acompañado de sus compañeros de los Cavaliers, quienes acudieron a varios partidos de postemporada hace un año, cuando los Indios avanzaron a la Serie Mundial. En 2007, James asistió a un juego de postemporada en Progressive Field portando una gorra de los Yanquis, misma que presumió durante el encuentro. El acto le costó fuertes críticas en Cleveland, tres años antes de que tomara la decisión de anunciar en televisión nacional de que saldría de los Cavaliers en la agencia libre para firmar con Miami. James apoyó abiertamente a los Indios durante la postemporada del año pasado, dirigiéndose al público antes de uno de los partidos y apareciendo en las pantallas en el séptimo juego de la Serie Mundial, antes de que Rajai Davis empatara el juego con un cuadrangular en la octava entrada. Al manager de los Indios, Terry Francona, se le recordó que en algún momento James alentó al equipo rival, pero ahora está seguro de que ya cambió de equipo. “No recordaba eso, pero ya me acordé”, dijo Francona sonriendo antes del primer juego de la serie. “Espero que no (aliente a los Yanquis). Pero no creo que tenga que decirle a LeBron lo que debe de hacer, creo que apoyará a los Indios”. El abridor de los Yanquis para el segundo juego, CC Sabathia, quien jugó ocho temporadas con los Indios, cree que James podría estar ocultando sus verdaderos sentimientos. “Sé que es aficionado de los Yanquis”, comentó Sabathia. “Pero creo que debe presentar un frente a nombre de la ciudad”.",2017-10-05 08:19:00,"LeBron James debe tomar una decisión: ¿Yanquis o Indios?","http://bit.ly/2xlocRW"
"89","EL CAIRO. Todo empezó cuando combatientes libios a los que Italia les pagaba para que contuviesen a los migrantes que intentan llegar a Europa interceptó a un grupo de traficantes de personas en alta mar. Eso generó una confrontación armada entre milicias rivales por el control de una ciudad costera que duró semanas y dejó decenas de muertos. El baño de sangre en la ciudad de Sabratha es una de las consecuencias inesperadas de los esfuerzos europeos por frenar el flujo de migrantes que procuran llegar a Europa a través de Libia y el Mediterráneo. E ilustra la facilidad con que los enfrentamientos pueden escalar en medio del caos reinante en esta nación africana, donde hay tres gobiernos y el poder real a menudo recae en milicias locales. La batalla que empezó en Sabratha se ha expandido e incorporado a otras agrupaciones, como la de Jalifa Hifter, un caudillo que controla la parte oriental de Libia y se opone al débil gobierno reconocido internacionalmente con sede en Trípoli, encabezado por Fayez Serraj. Hifter pareciera estar tratando de ganar presencia en la parte occidental del país. Miles de familias escaparon de Sabratha, según la Media Luna Roja y autoridades locales. Los combates hacen peligrar las valiosas ruinas antiguas de la ciudad, con restos de una urbe romana de hace 1.800 años. En una ocasión una milicia sitió a otra que se atrincheró adentro de las ruinas. Hay fotos que muestran al menos un monumento con impactos de bala. “Esta es una guerra que empezaron traficantes de personas y se transformó en un enfrentamiento ideológico y político”, sostuvo al-Tahar al-Gharabili, jefe del Consejo Militar de Sabratha, que responde al gobierno de Serraj. En los últimos meses Italia comenzó a enviar dinero y apoyo logístico a dos de las principales milicias de Sabratha que se comprometieron a dejar de participar en el tráfico humano y, por el contrario, impedirlo. El acuerdo se hizo a través del gobierno de Serraj y las dos milicias --al-Ammu y la Brigada 48-- entregaron sus armas a las fuerzas de seguridad. Esto redujo significativamente el flujo de migrantes desde Sabratha, una ciudad de la parte occidental de Libia que era el principal punto de partida de las embarcaciones que transportan migrantes africanos a Europa. Pero el acuerdo fue muy criticado. Muchos temieron que el apoyo económico y material de Italia enriquecería a las milicias y las haría más fuertes. Además, cambió el equilibrio de fuerzas en Sabratha, desatando las iras de otras milicias de la zona. Al-Gharabili dice que el conflicto empezó el mes pasado, cuando una unidad de al-Ammu se enfrentó con traficantes y frustró la partida de varias embarcaciones con migrantes. Cientos de migrantes quedaron varados y los traficantes estaban desesperados por sacarlos de allí. “Hasta que la situación explotó”, dijo al-Gharabili. Una fuerza aliada a la milicia al-Wadi disparó contra elementos de al-Ammu, matando a uno e hiriendo a varios más. Desde entonces han muerto al menos 93 personas, incluidas ocho civiles, en combates que han seccionado la ciudad, según Essam Karrark, director de la Federación de la Sociedad Civil de Sabratha. Los combates de los últimos días han sido más intensos que los de la guerra civil del 2011, de acuerdo con al-Gharabili. Hospitales, hoteles y viviendas han sido dañados. Los principales enfrentamientos son entre al-Ammu y la Brigada 48 por un lado y al-Wadi y sus aliados del otro. Bashir Ibrahim, portavoz de al-Ammu, reconoce que el acuerdo con Italia fue uno de los detonantes. “Sin duda, es una de las razones”, señaló. Un vocero de al-Ammu, Hussein al-Alagi, sostuvo que el acuerdo con Italia es algo “desastroso” que favorece a “un puñado de delincuentes y terroristas”. Hifter decidió apoyar a los enemigos de al-Ammu. El caudillo es respaldado por un parlamento que funciona en la parte oriental del país, opuesto al gobierno de Serraj, y ha hablado de trasladarse al occidente. Dice que es el único que puede frenar la migración. La violencia plantea dudas en torno a la estrategia de Europa de usar milicias locales para frenar la migración. Por MAGGIE MICHAEL, Associated Press",2017-10-05 05:38:00,"Esfuerzo por contener migraciones aumenta violencia en Libia","http://bit.ly/2xknppm"
